기준년월,지역코드,통합시군구코드,지원센터코드,시설유형명,시설단체분류코드,이용금액,이용건수,시설단체수
201704,부산,03000001,S02601,이용시설,복지관,2210527.65,209,1
201704,부산,03000001,S02601,이용시설,재가복지센터,384862.6,8,1
201704,부산,03000001,S02601,이용시설,지역아동센터,13203762.15,1502,5
201704,부산,03000001,S02601,이용시설,기타이용시설,15760067.8,2336,6
201704,부산,03000002,S02701,기타시설,기타법인단체,641100.6,2,2
201704,부산,03000002,S02701,기타시설,종교사회단체,134400,1,1
201704,부산,03000002,S02701,기타시설,기타,100900,1,1
201704,부산,03000002,S02701,생활시설,노인시설,1072613.6,4,2
201704,부산,03000002,S02701,생활시설,여성시설,2032599.2,4,2
201704,부산,03000002,S02701,생활시설,장애인시설,134400,1,1
201704,부산,03000002,S02701,생활시설,한부모가족시설,2910994.62,13,3
201704,부산,03000002,S02701,이용시설,무료급식소,3954955.56,9,3
201704,부산,03000002,S02701,이용시설,복지관,1254213.86,4,2
201704,부산,03000002,S02701,이용시설,재가복지센터,2572885.18,4,1
201704,부산,03000002,S02701,이용시설,기타이용시설,3315672.78,9,4
201704,부산,03000003,S02801,이용시설,무료급식소,155999.8,1,1
201704,부산,03000003,S02801,이용시설,기타이용시설,1872599.83,12,2
201704,부산,03000003,S02801,이용시설,지역아동센터,24891.68,1,1
201704,부산,03000003,S02801,이용시설,재가복지센터,1032000,8,2
201704,부산,03000003,S02801,기타시설,기타법인단체,173799.89,1,1
201704,부산,03000003,S02801,기타시설,기타,160999.92,1,1
201704,부산,03000003,S02801,이용시설,복지관,1568271.49,13,1
201704,부산,03000005,S03001,이용시설,지역아동센터,4200865.6,3,3
201704,부산,03000005,S03001,기타시설,기타법인단체,715606.5,2,1
201704,부산,03000005,S03001,기타시설,종교사회단체,2501304,1,1
201704,부산,03000005,S03001,생활시설,장애인시설,969848.64,1,1
201704,부산,03000005,S03001,이용시설,무료급식소,969848.64,1,1
201704,부산,03000005,S03001,이용시설,복지관,1641498,1,1
201704,부산,03000005,S03001,이용시설,재가복지센터,861933.4,5,4
201704,부산,03000006,S03101,기타시설,기타법인단체,479219.88,4,1
201704,부산,03000006,S03101,생활시설,노인시설,971462.65,22,1
201704,부산,03000006,S03101,생활시설,부랑인시설,344219.88,3,1
201704,부산,03000006,S03101,이용시설,기타이용시설,6618090.88,20,5
201704,부산,03000006,S03101,이용시설,지역아동센터,3598581.9,98,9
201704,부산,03000006,S03101,이용시설,재가복지센터,1046919.71,12,1
201704,부산,03000006,S03101,이용시설,복지관,5165133.57,54,2
201704,부산,03000006,S03101,이용시설,무료급식소,2272661.1,39,6
201704,부산,03000006,S03101,생활시설,아동시설,656642.77,20,1
201704,부산,03000007,S03201,이용시설,재가복지센터,168800.01,4,1
201704,부산,03000007,S03201,이용시설,지역아동센터,6271297.48,75,10
201704,부산,03000007,S03201,이용시설,기타이용시설,1672786.5,17,4
201704,부산,03000007,S03201,생활시설,장애인시설,2296972.61,13,3
201704,부산,03000007,S03201,생활시설,한부모가족시설,665836.2,1,1
201704,부산,03000007,S03201,이용시설,복지관,754200.12,5,1
201704,부산,03000008,S03301,기타시설,기타법인단체,3149429,1,1
201704,부산,03000008,S03301,기타시설,기타,1266520.62,2,1
201704,부산,03000008,S03301,이용시설,무료급식소,18712879.51,8,1
201704,부산,03000008,S03301,이용시설,지역아동센터,997272.62,5,3
201704,부산,03000008,S03301,이용시설,복지관,603270.27,3,1
201704,부산,03000008,S03301,기타시설,종교사회단체,1270957.5,3,1
201704,부산,03000009,S03401,이용시설,무료급식소,1851000.48,32,2
201704,부산,03000009,S03401,생활시설,청소년쉼터,107548.16,4,1
201704,부산,03000009,S03401,이용시설,재가복지센터,520399.8,7,1
201704,부산,03000009,S03401,이용시설,지역아동센터,6791977.97,61,7
201704,부산,03000009,S03401,이용시설,기타이용시설,10084830.5,115,4
201704,부산,03000009,S03401,생활시설,노인시설,148100.02,4,1
201704,부산,03000009,S03401,생활시설,아동시설,257399.68,5,1
201704,부산,03000009,S03401,이용시설,복지관,6275014.66,60,3
201704,부산,03000010,S03501,기타시설,기타,4463020.04,22,1
201704,부산,03000010,S03501,기타시설,기타법인단체,472439.83,7,1
201704,부산,03000010,S03501,생활시설,노인시설,540000,2,2
201704,부산,03000010,S03501,생활시설,아동시설,386890.13,6,1
201704,부산,03000010,S03501,생활시설,여성시설,454800.17,3,1
201704,부산,03000010,S03501,생활시설,장애인시설,349599.94,8,2
201704,부산,03000010,S03501,생활시설,정신요양시설,4196583.09,11,1
201704,부산,03000010,S03501,이용시설,무료급식소,130909.86,4,1
201704,부산,03000010,S03501,이용시설,복지관,2177799.52,16,4
201704,부산,03000010,S03501,이용시설,재가복지센터,4369300.13,64,8
201704,부산,03000010,S03501,이용시설,지역아동센터,1394530.32,18,9
201704,부산,03000010,S03501,이용시설,기타이용시설,6369440.79,41,6
201704,부산,03000011,S03601,기타시설,기타법인단체,900569.74,18,1
201704,부산,03000011,S03601,이용시설,기타이용시설,702185.28,15,2
201704,부산,03000011,S03601,이용시설,지역아동센터,9848540.51,82,6
201704,부산,03000011,S03601,이용시설,재가복지센터,2889699.12,26,1
201704,부산,03000011,S03601,이용시설,복지관,1016530.67,21,1
201704,부산,03000011,S03601,이용시설,무료급식소,942818.75,13,1
201704,부산,03000011,S03601,생활시설,기타생활시설,479839.82,7,1
201704,부산,03000011,S03601,생활시설,청소년쉼터,216297.9,1,1
201704,부산,03000011,S03601,생활시설,장애인시설,145363.42,7,1
201704,부산,03000011,S03601,생활시설,아동시설,725342.54,17,1
201704,부산,03000011,S03601,생활시설,노인시설,673301.26,17,1
201704,부산,03000011,S03601,기타시설,종교사회단체,1585163.42,18,1
201704,부산,03000012,S03701,생활시설,부랑인시설,1791200,43,1
201704,부산,03000012,S03701,이용시설,기타이용시설,4965751.01,87,2
201704,부산,03000012,S03701,생활시설,청소년쉼터,759200,31,1
201704,부산,03000013,S03801,생활시설,장애인시설,532752.93,2,1
201704,부산,03000013,S03801,생활시설,부랑인시설,6280682.85,7,1
201704,부산,03000013,S03801,기타시설,기타법인단체,833188.28,6,1
201704,부산,03000013,S03801,이용시설,무료급식소,3763902.23,23,5
201704,부산,03000013,S03801,이용시설,복지관,1919599.06,15,2
201704,부산,03000013,S03801,이용시설,지역아동센터,8039100.77,40,11
201704,부산,03000013,S03801,이용시설,기타이용시설,1696306.6,16,5
201704,부산,03000013,S03801,생활시설,정신요양시설,335256.65,4,1
201704,부산,03000013,S03801,생활시설,여성시설,537380.29,3,2
201704,부산,03000014,S03901,이용시설,재가복지센터,950967.66,31,2
201704,부산,03000014,S03901,이용시설,무료급식소,878154.17,24,2
201704,부산,03000014,S03901,이용시설,기타이용시설,207872.53,7,1
201704,부산,03000014,S03901,이용시설,지역아동센터,6998105.14,2,1
201704,부산,03000014,S03901,생활시설,노인시설,683916.62,14,1
201704,부산,03000004,S38501,이용시설,재가복지센터,1594185.39,8,1
201704,부산,03000004,S38501,생활시설,아동시설,1279185.39,6,1
201704,부산,03000004,S38501,기타시설,기타법인단체,17323474.85,83,12
201704,부산,03000006,S40001,이용시설,무료급식소,3786931.66,11,2
201704,부산,03000006,S40001,이용시설,복지관,3441114.16,1,1
201704,부산,03000009,S40201,이용시설,지역아동센터,2798695.25,10,5
201704,부산,03000009,S40201,생활시설,장애인시설,127489.2,1,1
201704,부산,03000009,S40201,이용시설,기타이용시설,334241,9,2
201704,부산,03000009,S40201,생활시설,노인시설,2301299.45,29,1
201704,부산,03000009,S40201,생활시설,결핵한센인시설,127489.2,1,1
201704,부산,03000009,S40201,생활시설,기타생활시설,1622589.43,28,1
201704,부산,03000009,S40201,이용시설,무료급식소,7526164.76,86,2
201704,부산,03000002,S40301,이용시설,무료급식소,310071.39,2,1
201704,부산,03000002,S40301,이용시설,기타이용시설,367857.1,4,3
201704,부산,03000002,S40301,생활시설,여성시설,478023.33,11,4
201704,부산,03000002,S40301,이용시설,지역아동센터,4072400,4,2
201704,부산,03000007,S48201,이용시설,복지관,1343099.97,19,1
201704,부산,03000007,S48201,이용시설,무료급식소,376000,1,1
201704,부산,03000005,S50701,이용시설,무료급식소,47051023.4,6,1
201704,부산,03000005,S50701,이용시설,지역아동센터,23874517.27,6,3
201704,부산,03000015,S51601,이용시설,기타이용시설,1306591.43,52,3
201704,부산,03000015,S51601,이용시설,무료급식소,267017.83,13,3
201704,부산,03000015,S63301,이용시설,기타이용시설,923699.91,7,5
201704,부산,03000015,S63301,이용시설,복지관,312863.17,9,1
201704,부산,03000015,S63301,생활시설,정신요양시설,499900.41,4,1
201704,부산,03000015,S63301,생활시설,장애인시설,275992.25,4,1
201704,부산,03000015,S63301,기타시설,기타,254500,1,1
201704,부산,03000015,S63301,기타시설,기타법인단체,368799.8,2,1
201704,부산,03000015,S63301,이용시설,지역아동센터,5105600,39,13
201705,부산,03000001,S02601,기타시설,기타법인단체,9778922.66,672,2
201705,부산,03000001,S02601,이용시설,무료급식소,4867569.38,409,1
201705,부산,03000001,S02601,이용시설,복지관,3523434.76,216,1
201705,부산,03000001,S02601,이용시설,재가복지센터,1026315.03,205,1
201705,부산,03000001,S02601,이용시설,지역아동센터,8437229.48,765,5
201705,부산,03000001,S02601,이용시설,기타이용시설,17950495.57,1341,5
201705,부산,03000002,S02701,기타시설,기타법인단체,601300,2,2
201705,부산,03000002,S02701,기타시설,종교사회단체,531180,1,1
201705,부산,03000002,S02701,기타시설,기타,276399.6,1,1
201705,부산,03000002,S02701,생활시설,노인시설,2131016,4,2
201705,부산,03000002,S02701,생활시설,여성시설,3135997.65,5,2
201705,부산,03000002,S02701,생활시설,한부모가족시설,6898034.22,11,3
201705,부산,03000002,S02701,이용시설,무료급식소,3635261.4,5,3
201705,부산,03000002,S02701,이용시설,복지관,982079.7,3,1
201705,부산,03000002,S02701,이용시설,재가복지센터,2785157.5,3,1
201705,부산,03000002,S02701,이용시설,기타이용시설,6022637.1,9,4
201705,부산,03000003,S02801,기타시설,기타,1301800.91,8,1
201705,부산,03000003,S02801,이용시설,기타이용시설,1625209.28,14,3
201705,부산,03000003,S02801,이용시설,지역아동센터,61616.61,3,2
201705,부산,03000003,S02801,이용시설,재가복지센터,665000,6,2
201705,부산,03000003,S02801,이용시설,복지관,1594845.39,11,2
201705,부산,03000003,S02801,이용시설,무료급식소,478999.9,3,1
201705,부산,03000005,S03001,이용시설,복지관,1196500,1,1
201705,부산,03000005,S03001,기타시설,기타법인단체,879472.44,1,1
201705,부산,03000005,S03001,기타시설,종교사회단체,3210896,1,1
201705,부산,03000005,S03001,생활시설,장애인시설,1191348.68,1,1
201705,부산,03000005,S03001,이용시설,무료급식소,1191348.68,1,1
201705,부산,03000005,S03001,이용시설,재가복지센터,495825.46,4,3
201705,부산,03000005,S03001,이용시설,지역아동센터,6982581.01,10,7
201705,부산,03000006,S03101,이용시설,무료급식소,1054800.63,15,2
201705,부산,03000006,S03101,생활시설,아동시설,1099444.3,21,1
201705,부산,03000006,S03101,기타시설,기타법인단체,119816.18,11,2
201705,부산,03000006,S03101,생활시설,노인시설,1099444.3,21,1
201705,부산,03000006,S03101,이용시설,기타이용시설,1786393.58,35,1
201705,부산,03000006,S03101,이용시설,지역아동센터,3798648.83,62,3
201705,부산,03000006,S03101,이용시설,복지관,5437830.67,47,1
201705,부산,03000007,S03201,이용시설,복지관,1407600.08,4,1
201705,부산,03000007,S03201,이용시설,재가복지센터,506324.6,7,1
201705,부산,03000007,S03201,이용시설,지역아동센터,11241888.58,92,13
201705,부산,03000007,S03201,이용시설,기타이용시설,5315025.16,29,6
201705,부산,03000007,S03201,생활시설,노인시설,140424.9,1,1
201705,부산,03000007,S03201,생활시설,장애인시설,2353774.32,20,3
201705,부산,03000008,S03301,이용시설,무료급식소,8624636.26,4,1
201705,부산,03000008,S03301,기타시설,기타법인단체,30493200.55,3,2
201705,부산,03000008,S03301,이용시설,복지관,206741.25,1,1
201705,부산,03000008,S03301,이용시설,지역아동센터,192279.75,1,1
201705,부산,03000008,S03301,기타시설,기타,412500,1,1
201705,부산,03000009,S03401,이용시설,지역아동센터,12541941.69,76,7
201705,부산,03000009,S03401,이용시설,기타이용시설,12583718.37,127,5
201705,부산,03000009,S03401,생활시설,아동시설,513800.17,7,1
201705,부산,03000009,S03401,이용시설,무료급식소,2471602.38,42,2
201705,부산,03000009,S03401,생활시설,청소년쉼터,191313.45,7,1
201705,부산,03000009,S03401,이용시설,복지관,7042203.52,71,3
201705,부산,03000009,S03401,이용시설,재가복지센터,1028200.19,11,1
201705,부산,03000010,S03501,생활시설,노인시설,1059339.98,8,1
201705,부산,03000010,S03501,기타시설,기타법인단체,711837.16,6,1
201705,부산,03000010,S03501,기타시설,기타,3403732.82,23,1
201705,부산,03000010,S03501,생활시설,아동시설,770760.58,8,2
201705,부산,03000010,S03501,생활시설,여성시설,1084899.67,8,1
201705,부산,03000010,S03501,생활시설,장애인시설,334043.04,5,2
201705,부산,03000010,S03501,생활시설,정신요양시설,441339.75,11,1
201705,부산,03000010,S03501,이용시설,무료급식소,1349899.74,14,2
201705,부산,03000010,S03501,이용시설,복지관,5259339.25,25,5
201705,부산,03000010,S03501,이용시설,재가복지센터,2734749.78,30,7
201705,부산,03000010,S03501,이용시설,지역아동센터,1360520.35,22,5
201705,부산,03000010,S03501,이용시설,기타이용시설,5873820.31,57,5
201705,부산,03000011,S03601,기타시설,기타법인단체,2641087.25,19,1
201705,부산,03000011,S03601,이용시설,기타이용시설,1421522.48,2,2
201705,부산,03000011,S03601,이용시설,지역아동센터,12710746.97,134,5
201705,부산,03000011,S03601,이용시설,재가복지센터,2119941.27,21,1
201705,부산,03000011,S03601,이용시설,복지관,1726120.25,10,1
201705,부산,03000011,S03601,이용시설,무료급식소,803891.38,6,1
201705,부산,03000011,S03601,생활시설,여성시설,137899.64,1,1
201705,부산,03000011,S03601,생활시설,노인시설,1565519.79,24,1
201705,부산,03000011,S03601,기타시설,종교사회단체,1685753.83,10,1
201705,부산,03000012,S03701,이용시설,기타이용시설,1483600.62,4,2
201705,부산,03000012,S03701,생활시설,부랑인시설,643400.16,1,1
