기준년월,지역코드,통합시군구코드,지원센터단위코드,지원센터구분코드,지원센터코드,지원센터전화번호,지원센터주소,지원센터상세주소,지원센터상태코드,운영주체대분류코드,운영주체소분류코드,신고구분코드,등록일자,접수금액,제공금액,인수금액,이관금액,이용자수
201907,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 진남로 59,(대연동),사용,법인 운영,사단법인,당연신고,20100929,48889839,55118165.45,44308474,11800000,831
201907,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,28657289,13599755.3,25593552,14873692,381
201907,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,7821026,12355913.52,12276890,478794,598
201907,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,37133651,92037253.17,28545633,4257900,645
201907,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,7583940,21238116.73,14165299,0,522
201907,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,10549431,12956804.93,10001334,90000,559
201907,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,임의신고,20120112,5998832,25920782.23,30944226,0,383
201907,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,31472572,14232099.42,9595527,18435308,369
201907,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,12744800,12744800.96,0,0,250
201907,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,8650510,17877569.83,47241457,0,327
201907,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 망양로 771,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,48167408.58,60524114,0,458
201907,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,8776879,70770397.34,43793794,0,266
201907,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,6681000,12694300.38,15396345,0,240
201907,부산,03000010,기초,푸드뱅크,S66801,051-266-4950,부산광역시 사하구 다대낙조2길 3,(다대동) 506호,사용,개인 운영,푸드뱅크·마켓 자체신고운영,임의신고,20190115,0,0,2848000,0,0
201908,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,당연신고,20140701,313218153,53268608,409576359,645515500,4
201908,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,9293660.64,8014464,0,17
201908,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,16195600,25073250,8877643,0,23
201908,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,16013669,21408857.14,5395189,0,726
201908,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,3027767,11270263.93,8242495,0,1215
201908,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,7458225,9153213.51,1694991,0,311
201908,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,8437944,25699432.03,10492590,0,13
201908,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,학교법인,임의신고,20020101,16887536,16887538.26,0,0,18
201908,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,28898458,144223105.07,120632099,0,296
201908,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,임의신고,20020101,27952560,29936160.63,3138951,1155351,27
201908,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산 사하구 다대2동 96-1,두송종합사회복지관,사용,법인 운영,사회복지법인,당연신고,20020101,26318707,47949605.2,18561142,1386400,54
201908,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,15659914,25139500.96,9479587,0,59
201908,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,3394089,5841141.46,3957497,0,12
201908,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,11086960,42531215.33,16284303,0,23
201908,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,11321180,13417390.84,2096210,0,382
201908,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,2918000,2942604.49,0,0,12
201908,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산 영도구 봉래동3가,103번지,사용,개인 운영,종교시설·단체,임의신고,20090401,0,4043531.16,2924503,0,197
201908,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,11001597,15825824.97,21865077,0,450
201908,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,8297699,41330828.7,16268435,0,607
201908,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,27357688,31416584.56,20271259,0,536
201908,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산 서구 서대신동2가,94-1번지,사용,법인 운영,사회복지법인,임의신고,20090622,21978552,18099776.92,14121622,0,563
201908,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 진남로 59,(대연동),사용,법인 운영,사단법인,당연신고,20100929,46536634,29185245.87,36982417,30148052,643
201908,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,11370352,39718524.71,19770030,139202,390
201908,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,17503060,13718127.83,32105531,21011919,528
201908,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,28362297,139856157.07,102078724,0,609
201908,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,12212924,18800569.33,12104300,0,487
201908,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,7351130,12305379.61,20358446,90000,530
201908,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,임의신고,20120112,27311990,30413214.82,28375987,0,297
201908,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,16943486,14247533.5,2632222,4499148,330
201908,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,11477200,14099203.17,2745000,0,316
201908,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,5142560,19324418.38,14397794,0,293
201908,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 망양로 771,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,19850418.47,21512572,0,334
201908,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,4608741,71801627.11,71496152,0,259
201908,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,866300,41592984.19,47558060,0,207
201908,부산,03000010,기초,푸드뱅크,S66801,051-266-4950,부산광역시 사하구 다대낙조2길 3,(다대동) 506호,사용,개인 운영,푸드뱅크·마켓 자체신고운영,임의신고,20190115,0,0,2182054,0,0
201909,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,당연신고,20140701,185396332,0,432095494,598892342,0
201909,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,10545387.51,4293038,0,17
201909,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,15137100,20355359.69,5218256,0,22
201909,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,15607785,15590559.39,0,17222,538
201909,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,4265636,4265637.09,0,0,847
201909,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,6117833,11621340.14,5503510,0,167
201909,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,12648704,25920638.02,13518930,0,17
201909,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,학교법인,임의신고,20020101,14808600,16383364.89,1574763,0,23
201909,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,31109547,160562350.31,112126915,0,281
201909,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,임의신고,20020101,25423711,26800188.88,1867663,394884,18
201909,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산 사하구 다대2동 96-1,두송종합사회복지관,사용,법인 운영,사회복지법인,당연신고,20020101,30444620,32547590.41,3292506,990000,48
201909,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,12318255,33217528.75,20899274,0,57
201909,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,14634828,21213552.33,1305568,0,15
201909,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,10490670,23376331.4,15600612,0,16
201909,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,11706470,12101352.73,394884,0,365
201909,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,767200,767200.01,0,0,5
201909,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산 영도구 봉래동3가,103번지,사용,개인 운영,종교시설·단체,임의신고,20090401,0,4189479.4,7077658,0,197
201909,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,9774323,24908485.47,13044252,0,426
201909,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,6260911,27981209.76,3154787,0,591
201909,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,22092290,22388467.95,3783671,0,548
201909,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산 서구 서대신동2가,94-1번지,사용,법인 운영,사회복지법인,임의신고,20090622,5099081,17169210.52,8241978,0,540
201909,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 진남로 59,(대연동),사용,법인 운영,사단법인,당연신고,20100929,17519495,24554522.8,8812364,0,870
201909,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,19831321,14301378.66,29895848,4847175,382
201909,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,6098843,19419836.52,4144787,397152,547
201909,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,27616610,179617426.94,133363092,0,609
201909,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,17777722,22199357.28,12046056,0,498
201909,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,13674760,11907819.18,7377709,0,539
201909,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,임의신고,20120112,7467194,54008005.69,18293653,0,341
201909,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,32102518,15704885.43,8128055,7882467,324
201909,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,12817600,15919574.53,23289802,0,291
201909,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,4415100,12773800.2,5145529,852918,275
201909,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 망양로 771,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,11051572.21,24238915,7678466,328
201909,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,12294172,102025821.59,132615496,0,252
201909,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,485900,15046333.67,4595288,0,228
201909,부산,03000010,기초,푸드뱅크,S66801,051-266-4950,부산광역시 사하구 다대낙조2길 3,(다대동) 506호,사용,개인 운영,푸드뱅크·마켓 자체신고운영,임의신고,20190115,0,0,2967846,0,0
201910,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,당연신고,20140701,143537646,0,309587052,528204629,0
201910,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,1820110,9568307,0,17
201910,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,20039000,25719005.49,5680000,0,22
201910,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,15840368,16558172.77,477499,0,638
201910,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,4066303,4066303.76,0,0,928
201910,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,6480046,8087571.95,6898950,0,108
201910,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,13379382,26294877.06,12668496,0,22
201910,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,학교법인,임의신고,20020101,20536490,25511738.53,4975248,0,21
201910,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,36382944,108014016.48,89010049,0,455
201910,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,임의신고,20020101,29680431,29680429.92,0,0,18
201910,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산 사하구 다대2동 96-1,두송종합사회복지관,사용,법인 운영,사회복지법인,당연신고,20020101,29183368,46051667.13,16150142,1950000,107
201910,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,17469041,31022041.1,13553000,0,58
201910,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,5660711,11567120.53,5942773,0,12
201910,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,13332150,32778403.72,16824013,0,27
201910,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,15249870,16908871.84,1659000,0,531
201910,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,1416350,1416350.11,0,0,4
201910,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산 영도구 봉래동3가,103번지,사용,개인 운영,종교시설·단체,임의신고,20090401,0,477499,477499,0,188
201910,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,9542143,40267921.09,35855273,0,448
201910,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,11421012,32090339.86,5961350,0,622
201910,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,18824276,18941286.99,11868684,0,620
201910,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산 서구 서대신동2가,94-1번지,사용,법인 운영,사회복지법인,임의신고,20090622,2246139,19806016.67,7187847,0,592
201910,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 진남로 59,(대연동),사용,법인 운영,사단법인,당연신고,20100929,35743723,25399347.11,20296960,8712000,598
201910,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,14138542,21153218.75,17217586,9538020,383
201910,부산,03000010,기초,푸드마켓,S50101,051-262-1377,부산광역시 사하구 다대로 544 진요빌딩(다대동),204호,사용,법인 운영,사회복지법인,임의신고,20110823,10806046,21426557.47,33654542,10351718,529
201910,부산,03000005,기초,푸드마켓,S50701,051-853-1377,부산광역시 부산진구 중앙대로 882,(양정동),사용,법인 운영,사회복지법인,당연신고,20111120,33574321,47325026.63,47584774,1033658,597
201910,부산,03000011,기초,푸드마켓,S51401,051-911-1377,부산 금정구 남산동,42-5,사용,법인 운영,사회복지법인,임의신고,20120105,7762983,21223282.46,11427622,0,497
201910,부산,03000004,기초,푸드마켓,S51501,051-405-1377,부산 영도구 동삼동,215-57 1층 영도구푸드마켓,사용,법인 운영,사회복지법인,임의신고,20120105,19627453,11227581.15,18070605,0,542
201910,부산,03000015,기초,푸드마켓,S51601,051-325-1399,부산광역시 사상구 동주로 6-9,(주례동),사용,법인 운영,사회복지법인,임의신고,20120112,8341206,25010590.2,10265626,0,354
201910,부산,03000014,기초,푸드마켓,S58201,051-756-1925,부산광역시 수영구 연수로249번길 12-18,(망미동),사용,법인 운영,사단법인,임의신고,20131210,15705163,19735234.17,8114746,10932942,330
201910,부산,03000015,기초,푸드뱅크,S63301,051-305-4286,부산광역시 사상구 모라로192번길 20-33,"(모라동, 주공아파트3단지)",사용,법인 운영,사회복지법인,당연신고,20170227,10434500,31651444.97,1428000,332100,330
201910,부산,03000100,기초,푸드마켓,S63901,051-722-4006,부산광역시 기장군 기장읍 대청로21번길 9,,사용,법인 운영,사단법인,임의신고,20170609,5273998,24885205.29,25378739,0,294
201910,부산,03000003,기초,푸드마켓,S64001,051-905-1378,부산광역시 동구 망양로 771,(수정동),사용,비영리 민간 단체·시설 운영,비영리 민간 단체·시설,임의신고,20170609,0,13234042.57,20084155,0,342
201910,부산,03000013,기초,푸드마켓,S64701,051-714-1378,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,임의신고,20171023,1150000,94909903.61,91920504,0,248
201910,부산,03000012,기초,푸드마켓,S64801,051-711-1378,부산광역시 강서구 공항로 1207,(대저1동),사용,법인 운영,사단법인,임의신고,20171023,317000,14285207.55,21321078,0,222
201910,부산,03000010,기초,푸드뱅크,S66801,051-266-4950,부산광역시 사하구 다대낙조2길 3,(다대동) 506호,사용,개인 운영,푸드뱅크·마켓 자체신고운영,임의신고,20190115,0,0,4477701,0,0
201911,부산,03000013,광역,푸드뱅크,S02501,051-791-1377,부산광역시 연제구 월드컵대로187번길 6,(거제동),사용,법인 운영,사단법인,당연신고,20140701,215817466,0,200253971,415106109,0
201911,부산,03000001,기초,푸드뱅크,S02601,051-464-3137,부산 중구 대청동4가,75-7,사용,법인 운영,사회복지법인,임의신고,20020101,0,3655438.74,17037411,0,17
201911,부산,03000002,기초,푸드뱅크,S02701,051-241-1133,부산 서구 암남동,산 169-1 19/4,사용,법인 운영,사회복지법인,임의신고,20020101,18155600,25744696.22,7589102,0,23
201911,부산,03000003,기초,푸드뱅크,S02801,051-633-3367,부산 동구 범일6동,1542-1,사용,법인 운영,재단법인,임의신고,20020101,16604628,33516803.83,12837000,461800,676
201911,부산,03000004,기초,푸드뱅크,S02901,051-404-5061,부산 영도구 동삼3동,1123,사용,법인 운영,사회복지법인,임의신고,20020101,3790200,6100200,2310000,0,858
201911,부산,03000005,기초,푸드뱅크,S03001,051-896-2320,부산광역시 부산진구 당감서로 16,(당감동),사용,법인 운영,사회복지법인,임의신고,20020101,7390557,12656469.81,4997846,0,125
201911,부산,03000006,기초,푸드뱅크,S03101,051-531-2460,부산 동래구 명장2동,508-72,사용,법인 운영,사회복지법인,임의신고,20020101,12793050,15352049.92,14710923,0,10
201911,부산,03000007,기초,푸드뱅크,S03201,051-647-3655,부산광역시 남구 동제당로 258,(우암동),사용,법인 운영,학교법인,임의신고,20020101,21523924,23656922.45,2133000,0,22
201911,부산,03000008,기초,푸드뱅크,S03301,051-331-4674,부산 북구 덕천3동,808,사용,법인 운영,사회복지법인,당연신고,20020701,40325082,112842347.83,72464160,0,297
201911,부산,03000009,기초,푸드뱅크,S03401,051-782-5005,부산 해운대구 재송1동,100-9,사용,법인 운영,사회복지법인,임의신고,20020101,28087050,28087056.78,0,0,13
201911,부산,03000010,기초,푸드뱅크,S03501,051-265-9471,부산 사하구 다대2동 96-1,두송종합사회복지관,사용,법인 운영,사회복지법인,당연신고,20020101,23981188,41911593.18,26097179,0,37
201911,부산,03000011,기초,푸드뱅크,S03601,051-508-1997,부산광역시 금정구 중앙대로2349번길 3,(노포동),사용,법인 운영,사회복지법인,임의신고,20100727,18793551,30779550.17,11985995,0,60
201911,부산,03000012,기초,푸드뱅크,S03701,051-271-0561,부산 강서구 명지동,627-28,사용,법인 운영,사회복지법인,임의신고,20020101,14772183,10816045.46,1875178,0,11
201911,부산,03000013,기초,푸드뱅크,S03801,"051-863-8360,1",부산 연제구 연산3동,2015-9,사용,법인 운영,사회복지법인,임의신고,20020101,14540900,14540899.59,14897898,0,19
201911,부산,03000014,기초,푸드뱅크,S03901,051-755-3367,부산 수영구 망미동,774-269 부산종합사회복지관,사용,법인 운영,사회복지법인,임의신고,20031030,15755250,26315249.43,10560000,0,510
201911,부산,03000100,기초,푸드뱅크,S04101,051-724-0862,부산광역시 기장군 기장읍 차성로288번길 27,2층 기장지역자활센터,사용,법인 운영,재단법인,임의신고,20030318,3314300,5375299.97,2061000,0,11
201911,부산,03000004,기초,푸드뱅크,S38501,051-418-7096,부산 영도구 봉래동3가,103번지,사용,개인 운영,종교시설·단체,임의신고,20090401,0,10560000,10560000,0,37
201911,부산,03000006,기초,푸드마켓,S40001,051-506-1377,부산광역시 동래구 석사북로 59-1(온천동),1층,사용,법인 운영,사회복지법인,임의신고,20090626,10497287,9840594.42,12041437,165928,452
201911,부산,03000008,기초,푸드마켓,S40101,051-335-8377,부산 북구 덕천1동,412-37번지,사용,법인 운영,사회복지법인,임의신고,20090623,6022593,21917057.28,10899406,0,589
201911,부산,03000009,기초,푸드마켓,S40201,051-781-1373,부산광역시 해운대구 재반로 79(재송동),2층 푸드마켓,사용,법인 운영,사회복지법인,당연신고,20090615,29145127,58704361.03,12711973,0,613
201911,부산,03000002,기초,푸드마켓,S40301,051-941-1367,부산 서구 서대신동2가,94-1번지,사용,법인 운영,사회복지법인,임의신고,20090622,6707355,15712036.91,10910433,0,484
201911,부산,03000007,기초,푸드마켓,S48201,051-638-1377,부산광역시 남구 진남로 59,(대연동),사용,법인 운영,사단법인,당연신고,20100929,16283395,31543631.57,10906779,0,756
201911,부산,03000001,기초,푸드마켓,S49001,051-463-1388,부산 중구 영주동,551-7,사용,법인 운영,사회복지법인,임의신고,20101104,22670521,30403496.1,18690675,18548269,377
